Marital status,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_Numeric,total_units_enrolled,total_units_approved,approval_rate,avg_semester_grade,evaluation_load,is_mature_student,financial_risk,scholarship_effective,enrollment_stability
1,1,1,120.0,36,37,0,0,126.7,1,0,1,1,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,9,0.75,12.05,20,0,0,0,0.6
1,1,1,110.0,19,19,9,7,105.8,1,0,1,1,0,22,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,13,0.8666666666666667,14.052380952380954,17,0,0,0,0.8823529411764706
1,1,1,120.0,1,19,9,8,117.2,0,0,1,1,1,18,0,0,0,0,11.1,0.6,2.02,Enrolled,2,11,10,0.9090909090909091,13.5625,18,0,0,1,0.6111111111111112
1,1,1,143.0,38,38,9,9,140.0,0,0,1,1,0,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,14.285714285714286,16,0,0,0,1.0
1,1,39,120.0,1,19,9,7,120.0,0,0,1,1,0,22,2,0,0,0,13.9,-0.3,0.79,Dropout,0,12,5,0.4166666666666667,10.875,27,0,0,0,0.4444444444444444
1,1,1,124.0,4,12,2,9,119.5,1,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,16.200000000000003,10,0,0,0,1.0
2,1,1,168.0,1,41,9,3,153.9,0,1,0,1,0,34,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,0,0.0,0.0,7,1,1,0,1.7142857142857142
2,0,19,133.1,1,1,4,4,130.0,0,0,1,1,0,24,0,0,0,0,16.2,0.3,-0.92,Dropout,0,11,1,0.09090909090909091,5.0,19,0,0,0,0.5789473684210527
1,1,1,150.0,34,34,0,0,107.0,1,0,1,1,0,26,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,10,1,0,0,1.0
1,1,1,140.0,37,37,9,6,132.8,0,0,1,1,0,35,0,0,0,0,12.4,0.5,1.79,Dropout,0,14,9,0.6428571428571429,12.49,19,1,0,0,0.7368421052631579
1,0,1,145.0,2,37,4,9,127.5,1,0,1,1,0,22,0,1,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,12.114285714285714,16,0,0,0,0.625
1,1,1,118.0,38,38,5,5,123.3,1,0,1,1,0,26,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,7,0.5833333333333334,11.0,21,1,0,0,0.5714285714285714
1,1,1,123.0,1,19,3,4,122.0,0,0,1,1,0,19,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,3,0.3,6.166666666666667,12,0,0,0,0.8333333333333334
1,1,1,120.0,3,19,3,9,114.8,1,0,0,1,0,19,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,0,0.0,0.0,0,0,1,0,0.0
1,1,39,140.0,3,3,2,2,140.0,0,1,1,1,0,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,126.0,3,3,1,10,111.0,0,1,1,1,0,21,5,0,2,0,11.1,0.6,2.02,Graduate,1,19,18,0.9473684210526315,12.716666666666667,21,0,1,0,0.9047619047619048
1,1,1,137.0,1,19,7,7,133.2,1,0,1,0,1,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,14.857142857142858,13,0,0,1,0.9230769230769231
1,1,1,130.0,19,19,9,9,123.0,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,12.75,13,0,0,0,0.9230769230769231
1,1,42,150.0,1,38,8,8,150.0,0,0,1,0,1,23,7,0,5,0,8.9,1.4,3.51,Graduate,1,22,22,1.0,13.842307692307692,26,0,0,1,0.8461538461538461
1,1,1,147.0,19,38,5,7,132.3,1,0,1,0,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,10,10,1.0,12.8,11,0,0,1,0.9090909090909091
1,1,1,140.0,37,38,5,7,126.0,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,13.314285714285717,16,0,0,0,1.0
1,1,1,132.0,38,38,9,9,119.3,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,11.98857142857143,16,0,0,0,1.0
1,1,42,130.0,1,19,143,172,133.8,1,0,1,0,0,21,6,0,3,0,8.9,1.4,3.51,Graduate,1,20,19,0.95,12.217171717171716,30,0,0,0,0.6666666666666666
1,1,1,130.0,37,37,9,6,126.5,1,0,1,0,1,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,15.16826923076923,21,0,0,1,0.5714285714285714
1,1,1,151.0,38,37,9,5,138.4,1,0,1,0,1,24,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,13.25,13,0,0,1,0.9230769230769231
1,1,1,144.0,3,39,2,3,129.0,1,0,1,0,0,18,0,0,0,0,16.2,0.3,-0.92,Dropout,0,15,15,1.0,13.030555555555555,17,0,0,0,0.8823529411764706
1,1,1,127.0,19,1,5,7,118.3,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Enrolled,2,12,9,0.75,12.166666666666668,17,0,0,0,0.7058823529411765
1,1,1,131.0,19,37,9,7,129.8,1,0,1,0,0,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,15,13,0.8666666666666667,14.51,18,0,0,0,0.8333333333333334
1,1,1,123.0,1,19,4,9,113.6,1,0,1,0,0,19,0,2,0,0,9.4,-0.8,-3.12,Enrolled,2,10,7,0.7,11.875,21,0,0,0,0.47619047619047616
1,1,1,130.0,34,38,0,8,128.3,1,0,0,0,1,18,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,6,0.5,11.333333333333332,27,0,1,0,0.4444444444444444
1,1,1,130.0,1,19,5,7,130.0,0,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,7,0.5833333333333334,11.5,25,0,0,0,0.48
1,1,1,131.0,1,38,4,8,121.9,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,10,0.8333333333333334,11.899999999999999,17,0,0,0,0.7058823529411765
1,1,3,135.0,1,38,9,3,129.4,0,1,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,12.25,12,0,1,0,1.0
1,1,1,123.0,19,1,194,103,115.3,1,0,1,0,0,20,0,0,0,0,11.1,0.6,2.02,Enrolled,2,14,12,0.8571428571428571,13.75,16,0,0,0,0.875
1,1,1,145.0,38,38,9,9,125.5,1,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,13.76375,16,0,0,1,1.0
1,1,1,118.0,38,38,5,5,117.8,1,0,1,0,1,19,0,0,0,0,11.1,0.6,2.02,Graduate,1,14,12,0.8571428571428571,12.600000000000001,19,0,0,1,0.7368421052631579
1,1,1,125.0,3,38,2,10,118.7,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Enrolled,2,10,6,0.6,11.333333333333332,27,0,0,0,0.37037037037037035
1,1,1,152.0,37,37,9,9,139.0,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,14.333333333333334,14,0,0,0,1.0
1,1,1,101.0,1,37,4,9,98.9,1,0,1,0,0,21,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,6,0.5,12.583333333333332,25,0,0,0,0.48
1,1,1,137.0,34,38,0,7,137.7,1,1,0,0,0,19,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,1,0.08333333333333333,5.0,27,0,1,0,0.4444444444444444
1,1,1,123.0,1,1,3,3,113.6,1,0,1,0,0,21,0,0,0,0,12.4,0.5,1.79,Graduate,1,15,15,1.0,14.659236111111111,17,0,0,0,0.8823529411764706
1,1,1,120.0,4,1,2,9,113.4,0,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,7,0.5833333333333334,12.625,31,0,0,0,0.3870967741935484
1,1,1,131.0,19,38,9,7,128.5,0,0,1,0,1,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,15,15,1.0,13.384027777777778,17,0,0,1,0.8823529411764706
1,1,1,141.0,1,1,3,10,142.8,0,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,15,1.0,13.847222222222221,16,0,0,0,0.9375
1,1,1,144.0,3,1,1,3,137.7,0,0,0,0,0,23,0,3,1,3,10.8,1.4,1.74,Dropout,0,10,1,0.1,6.0,19,0,1,0,0.5263157894736842
1,1,1,107.0,19,37,7,7,103.5,1,0,1,0,0,20,0,0,0,0,16.2,0.3,-0.92,Enrolled,2,12,7,0.5833333333333334,11.6,22,0,0,0,0.5454545454545454
1,1,1,133.0,38,38,5,5,123.2,0,0,1,0,0,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,15,15,1.0,13.30952380952381,16,0,0,0,0.9375
1,1,1,126.0,1,19,2,10,126.0,1,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,10,0.8333333333333334,11.7,17,0,0,0,0.7058823529411765
1,1,1,133.1,1,38,3,7,121.7,0,0,1,0,1,27,0,0,0,0,12.4,0.5,1.79,Enrolled,2,14,12,0.8571428571428571,12.142857142857142,17,1,0,1,0.8235294117647058
1,1,1,147.0,37,37,9,6,142.8,1,1,0,0,1,19,0,0,0,0,11.1,0.6,2.02,Enrolled,2,10,9,0.9,12.4,10,0,1,1,1.0
1,1,1,120.0,1,19,9,9,120.0,1,0,1,0,0,21,0,1,0,1,15.5,2.8,-4.06,Dropout,0,12,10,0.8333333333333334,11.25,27,0,0,0,0.4444444444444444
1,1,1,130.0,37,38,7,8,119.3,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,11.4,16,0,0,1,1.0
1,1,1,120.0,37,37,6,9,121.0,0,0,1,0,1,21,3,0,2,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,11.833333333333334,14,0,0,1,0.8571428571428571
1,1,1,138.0,19,19,9,9,139.4,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,9,0.75,12.5,17,0,0,0,0.7058823529411765
1,1,1,124.0,19,38,7,7,113.9,1,0,1,0,1,20,0,1,0,1,12.7,3.7,-1.7,Graduate,1,10,9,0.9,13.5,16,0,0,1,0.625
1,1,1,133.0,37,37,9,7,124.6,1,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,13.25,17,0,0,1,0.7058823529411765
1,1,1,122.0,1,1,4,8,123.8,1,1,0,0,1,18,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,12,1.0,11.416666666666668,14,0,1,1,0.8571428571428571
1,1,1,138.0,1,3,4,4,126.3,1,0,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,13.666666666666668,17,0,0,0,0.7058823529411765
1,1,1,134.0,1,1,3,3,120.4,1,0,1,0,1,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,12.916666666666668,12,0,0,1,1.0
1,1,1,128.0,1,1,7,7,120.5,1,0,1,0,1,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,14,12,0.8571428571428571,12.77,17,0,0,1,0.8235294117647058
1,1,42,140.0,19,38,8,9,144.9,1,1,0,0,0,23,7,0,4,0,8.9,1.4,3.51,Enrolled,2,20,19,0.95,13.25,33,0,1,0,0.6060606060606061
1,1,19,133.1,19,19,4,9,139.9,1,0,1,0,1,24,1,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,12.666666666666668,18,0,0,1,0.6666666666666666
1,1,1,142.0,1,1,3,3,133.3,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,141.0,19,19,9,9,126.0,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,15.657142857142857,16,0,0,0,1.0
1,1,1,145.0,1,19,4,3,133.5,0,0,1,0,0,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,11.75,12,0,0,0,1.0
1,1,1,145.0,38,19,4,9,127.9,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,108.0,1,38,5,8,105.9,0,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Enrolled,2,12,10,0.8333333333333334,10.883333333333333,20,0,0,1,0.6
1,1,1,132.0,1,12,4,5,124.3,0,0,1,0,0,20,0,0,0,0,13.9,-0.3,0.79,Enrolled,2,12,11,0.9166666666666666,13.047619047619047,21,0,0,0,0.5714285714285714
1,1,1,140.0,34,37,0,0,102.5,0,0,1,0,0,26,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,4,0.3333333333333333,5.875,20,1,0,0,0.6
1,1,19,133.1,19,1,9,5,97.0,0,1,0,1,0,36,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,0,0.0,0.0,15,1,1,0,0.6666666666666666
1,1,1,128.0,1,1,4,10,134.7,0,0,0,1,0,19,0,0,0,0,10.8,1.4,1.74,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,120.0,19,37,9,9,113.8,0,0,0,1,0,27,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,0,0.0,0.0,0,1,1,0,0.0
1,1,1,120.0,3,1,123,152,116.9,0,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,1,0.1,6.5,14,0,0,0,0.7142857142857143
1,1,1,139.0,37,38,9,9,124.0,1,0,1,1,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,13.331428571428573,16,0,0,1,1.0
1,1,1,139.3,38,38,5,5,117.5,0,0,1,1,0,28,0,0,0,0,12.4,0.5,1.79,Dropout,0,12,0,0.0,0.0,0,1,0,0,0.0
1,1,39,150.0,19,1,9,9,154.8,1,0,1,1,0,21,0,0,0,0,12.4,0.5,1.79,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,138.0,19,37,4,9,141.0,0,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,13.7,14,0,0,0,1.0
1,1,9,133.1,6,22,3,3,120.0,0,1,0,1,0,26,0,0,0,5,9.4,-0.8,-3.12,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
1,1,1,136.0,1,19,3,5,133.6,1,0,1,1,0,20,4,0,2,0,11.1,0.6,2.02,Dropout,0,16,15,0.9375,13.664772727272728,21,0,0,0,0.7619047619047619
1,1,1,134.0,38,38,9,9,122.0,1,0,1,1,0,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,12.2,16,0,0,0,1.0
1,1,1,140.0,19,19,7,3,120.0,1,0,1,1,0,21,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,7,0.7,10.5,18,0,0,0,0.5555555555555556
1,1,42,110.0,1,19,9,9,114.2,0,0,1,1,1,23,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,12.928571428571429,14,0,0,1,0.8571428571428571
1,0,38,133.1,38,37,4,8,95.5,0,0,1,1,0,29,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.0,17,1,0,0,0.7058823529411765
1,1,1,129.0,1,1,9,9,120.0,0,0,1,1,0,20,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,15.028571428571428,16,0,0,0,1.0
1,1,1,116.0,1,19,5,9,111.1,0,0,1,1,0,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,11.857142857142858,15,0,0,0,0.8
1,1,1,130.0,1,38,3,5,128.6,1,0,1,1,0,19,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,10,0.8333333333333334,12.2,16,0,0,0,0.75
1,1,3,130.0,1,37,4,8,130.0,0,0,0,1,0,23,3,0,3,4,10.8,1.4,1.74,Dropout,0,15,6,0.4,12.5,15,0,1,0,1.0
1,1,1,116.0,38,1,5,1,111.1,0,0,1,1,0,21,0,0,0,0,13.9,-0.3,0.79,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,136.0,1,1,9,3,122.7,1,0,1,1,0,18,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,10,9,0.9,12.25,13,0,0,0,0.7692307692307693
1,1,1,147.0,37,19,7,7,134.4,1,0,1,1,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,117.0,19,37,5,5,131.0,1,1,0,1,0,21,0,0,0,7,9.4,-0.8,-3.12,Dropout,0,12,1,0.08333333333333333,7.0,13,0,1,0,0.9230769230769231
1,1,1,141.0,1,1,5,9,125.0,0,0,1,1,0,22,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,0,0.0,0.0,13,0,0,0,0.9230769230769231
1,1,1,133.1,3,19,2,8,106.0,1,0,1,1,0,21,0,0,0,0,8.9,1.4,3.51,Graduate,1,14,12,0.8571428571428571,12.479166666666668,19,0,0,0,0.7368421052631579
1,1,1,133.1,38,19,9,9,128.0,1,0,0,1,0,32,0,0,0,0,16.2,0.3,-0.92,Dropout,0,15,0,0.0,0.0,0,1,1,0,0.0
1,1,3,120.0,1,19,4,1,120.0,1,0,1,1,0,27,14,0,10,1,15.5,2.8,-4.06,Graduate,1,31,31,1.0,11.248987854251013,37,1,0,0,0.8378378378378378
1,1,1,148.0,19,38,9,8,134.8,1,0,1,1,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,13.35,14,0,0,0,1.0
1,1,1,130.0,1,1,5,3,112.0,1,0,1,1,1,24,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,8,0.6666666666666666,15.5,12,0,0,1,1.0
1,1,1,120.0,19,37,1,9,116.1,1,0,1,1,0,22,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,2,0.2,5.25,14,0,0,0,0.7142857142857143
1,1,1,120.0,2,3,3,2,120.0,1,0,0,1,0,22,0,0,0,2,10.8,1.4,1.74,Dropout,0,10,0,0.0,0.0,6,0,1,0,1.6666666666666667
1,1,1,133.0,37,37,9,5,119.7,1,0,1,1,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,10,10,1.0,12.541666666666668,14,0,0,0,0.7142857142857143
1,1,1,129.0,37,13,4,90,117.1,1,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,15,0,0,0,0.6666666666666666
1,1,1,118.0,1,19,3,3,112.4,1,0,1,1,0,21,0,0,0,4,10.8,1.4,1.74,Enrolled,2,10,7,0.7,11.05,22,0,0,0,0.45454545454545453
1,1,1,140.0,1,1,2,7,131.0,1,0,1,0,1,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,16,16,1.0,13.88125,16,0,0,1,1.0
1,1,1,127.0,3,19,3,10,130.9,1,0,1,0,0,18,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,11,0.9166666666666666,11.966666666666667,16,0,0,0,0.75
1,1,1,131.0,19,19,9,9,134.9,1,1,1,0,0,20,0,0,0,0,16.2,0.3,-0.92,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,132.0,1,19,4,9,127.1,1,0,1,0,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,13.261904761904763,14,0,0,0,0.8571428571428571
1,1,1,113.0,38,38,191,175,110.2,1,1,1,0,0,19,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,12.05,12,0,1,0,1.0
1,1,1,115.0,12,1,9,3,108.7,1,0,1,0,1,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,11,0.9166666666666666,11.366666666666667,15,0,0,1,0.8
1,1,1,133.1,1,1,3,9,138.0,1,0,1,0,0,20,0,0,0,0,16.2,0.3,-0.92,Enrolled,2,12,12,1.0,13.166666666666668,21,0,0,0,0.5714285714285714
1,1,39,150.0,12,37,3,9,147.7,0,1,1,0,1,22,2,0,5,0,12.4,0.5,1.79,Graduate,1,16,16,1.0,13.674603174603176,16,0,1,1,1.0
2,1,19,133.1,37,38,9,9,123.0,0,0,1,0,0,31,0,0,0,0,12.4,0.5,1.79,Graduate,1,14,13,0.9285714285714286,12.030952380952382,21,1,0,0,0.6666666666666666
1,1,1,141.0,19,19,9,8,142.8,0,0,1,0,1,19,0,0,0,0,16.2,0.3,-0.92,Graduate,1,14,14,1.0,14.285714285714285,14,0,0,1,1.0
1,1,1,140.0,1,3,3,3,138.3,1,0,1,0,0,18,0,0,0,0,12.4,0.5,1.79,Enrolled,2,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,136.0,38,38,9,7,125.2,1,0,1,0,1,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,12.342857142857143,17,0,0,1,0.7058823529411765
1,1,1,140.0,12,1,1,90,141.8,0,0,1,0,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,10,1.0,14.100000000000001,12,0,0,0,0.8333333333333334
1,1,1,143.0,38,1,9,7,130.6,1,0,1,0,1,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,15,1.0,14.109375,17,0,0,1,0.8823529411764706
1,1,39,130.0,2,37,2,8,130.0,0,1,0,1,0,25,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,0,0.0,0.0,11,1,1,0,0.9090909090909091
1,1,1,133.1,1,3,5,8,100.0,0,1,1,1,0,21,0,0,0,0,11.1,0.6,2.02,Dropout,0,11,0,0.0,0.0,13,0,1,0,0.8461538461538461
1,1,1,129.0,38,37,5,5,119.0,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,12.342857142857143,16,0,0,1,1.0
1,1,1,132.0,38,1,9,9,124.3,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,10,0.8333333333333334,11.5,13,0,0,0,0.9230769230769231
1,1,1,118.0,11,34,5,0,122.2,1,0,1,0,0,22,0,0,0,0,7.6,2.6,0.32,Dropout,0,12,5,0.4166666666666667,10.75,24,0,0,0,0.5
1,1,1,150.0,38,1,9,1,150.0,0,0,1,1,0,19,0,0,0,0,12.4,0.5,1.79,Graduate,1,10,10,1.0,11.1,13,0,0,0,0.7692307692307693
1,0,19,133.1,37,37,9,5,135.5,0,0,1,0,0,58,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,0,0.0,0.0,12,1,0,0,1.0
1,1,1,122.0,19,37,9,7,127.3,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,10,0.8333333333333334,11.625,14,0,0,1,0.8571428571428571
1,1,1,127.0,37,37,9,9,127.0,1,0,1,1,0,23,3,0,4,0,9.4,-0.8,-3.12,Graduate,1,19,16,0.8421052631578947,11.1,21,0,0,0,0.9047619047619048
1,1,1,122.0,37,37,9,9,126.9,1,0,1,0,1,19,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,7,0.5833333333333334,11.333333333333332,22,0,0,0,0.5454545454545454
1,1,1,131.0,19,1,4,7,127.5,1,0,1,0,0,18,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,15,1.0,13.984821428571427,15,0,0,0,1.0
1,1,1,130.0,19,19,90,90,122.0,0,0,1,0,0,20,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,9,0.9,12.466666666666667,14,0,0,0,0.7142857142857143
1,1,1,130.0,19,19,90,7,115.8,0,0,0,0,0,18,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,0,0.0,0.0,0,0,1,0,0.0
1,1,1,130.0,3,19,5,5,121.6,0,0,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,13.633333333333333,14,0,0,0,0.8571428571428571
1,1,1,122.0,19,19,5,7,116.4,1,1,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,10,10,1.0,11.7,10,0,1,1,1.0
1,1,1,114.0,38,38,9,10,120.0,0,0,1,0,0,24,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,11,0.9166666666666666,12.702380952380953,19,0,0,0,0.631578947368421
1,1,1,143.0,37,37,9,5,127.3,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,10,0.8333333333333334,11.600000000000001,14,0,0,0,0.8571428571428571
1,1,1,127.0,1,38,5,7,123.5,1,0,1,0,1,19,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,10,8,0.8,12.133333333333333,16,0,0,1,0.625
1,1,1,141.0,19,38,9,7,125.6,1,0,1,0,1,19,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,11.583333333333334,14,0,0,1,0.8571428571428571
1,1,1,129.0,38,38,6,6,118.5,1,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,11.083333333333332,12,0,0,0,1.0
1,1,1,140.0,19,37,9,9,129.5,1,0,1,0,0,18,0,1,0,0,12.7,3.7,-1.7,Enrolled,2,10,9,0.9,13.45,15,0,0,0,0.6666666666666666
1,1,1,137.0,19,19,5,5,134.6,1,0,1,0,1,19,0,0,0,0,10.8,1.4,1.74,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,140.0,4,4,2,6,140.0,0,0,1,0,0,22,2,0,1,0,13.9,-0.3,0.79,Graduate,1,12,10,0.8333333333333334,12.416666666666668,18,0,0,0,0.6666666666666666
1,1,1,143.0,2,37,1,1,133.2,1,0,1,0,0,19,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,7,0.5833333333333334,13.45,25,0,0,0,0.48
3,1,1,138.0,37,37,9,9,133.5,1,0,1,0,1,21,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,12,7,0.5833333333333334,11.225,21,0,0,0,0.5714285714285714
1,1,1,120.0,19,38,9,7,117.9,1,0,1,0,1,21,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,11,0.9166666666666666,12.916666666666668,13,0,0,1,0.9230769230769231
1,1,1,144.0,38,38,5,7,128.0,1,0,1,0,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,16,14,0.875,12.90857142857143,22,0,0,1,0.7272727272727273
1,1,1,123.0,1,12,4,9,113.2,1,0,1,0,0,20,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,5,0.4166666666666667,11.0,23,0,0,0,0.5217391304347826
1,1,1,129.0,37,38,7,7,122.0,1,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,11,0.9166666666666666,10.916666666666668,17,0,0,1,0.7058823529411765
1,1,1,152.0,1,38,4,8,156.9,1,0,1,0,0,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,15.583333333333334,15,0,0,0,0.8
1,1,1,130.0,1,38,9,9,125.1,1,0,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Enrolled,2,15,12,0.8,12.845833333333335,20,0,0,1,0.75
1,1,1,133.1,41,1,3,4,100.0,0,1,0,1,0,26,6,0,2,0,11.1,0.6,2.02,Dropout,0,13,8,0.6153846153846154,13.5,13,1,1,0,1.0
1,1,1,160.0,1,3,143,152,160.0,0,1,1,0,0,19,0,1,0,0,8.9,1.4,3.51,Enrolled,2,11,4,0.36363636363636365,12.25,22,0,1,0,0.5
